u,v,rho,pval
TCGA-06-5414-01,TCGA-08-0357-01,0.8183191367792707,0.0
TCGA-06-5414-01,TCGA-08-0359-01,0.6157283158841061,0.0
TCGA-06-5414-01,TCGA-08-0375-01,0.8070440626364064,0.0
TCGA-06-5414-01,TCGA-08-0390-01,0.6667579869072482,0.0
TCGA-06-5414-01,TCGA-08-0509-01,0.7659570050483688,0.0
TCGA-06-5414-01,TCGA-08-0518-01,0.7135303037380295,0.0
TCGA-06-5414-01,TCGA-08-0529-01,0.8519678089488033,0.0
TCGA-06-5414-01,TCGA-12-0620-01,0.6024523689064119,0.0
TCGA-06-5414-01,TCGA-12-0657-01,0.6333795437119422,0.0
TCGA-06-5414-01,TCGA-12-0670-01,0.8600103641001243,0.0
TCGA-06-5414-01,TCGA-12-0688-01,0.9060367145310677,0.0
TCGA-06-5414-01,TCGA-12-0703-01,0.8992809961509917,0.0
TCGA-06-5414-01,TCGA-12-0707-01,0.8096134059025559,0.0
TCGA-06-5414-01,TCGA-12-0769-01,0.8220947582138743,0.0
TCGA-06-5414-01,TCGA-12-0780-01,0.8639087076120042,0.0
TCGA-06-5414-01,TCGA-12-0819-01,0.7994642984219363,0.0
TCGA-06-5414-01,TCGA-12-0820-01,0.7652806847625309,0.0
TCGA-06-5414-01,TCGA-12-0828-01,0.7169538633037437,0.0
TCGA-06-5414-01,TCGA-12-0829-01,0.9295587051353876,0.0
TCGA-06-5414-01,TCGA-12-1093-01,0.6470798665982177,0.0
TCGA-06-5414-01,TCGA-12-1094-01,0.7403947524881876,0.0
TCGA-06-5414-01,TCGA-12-1599-01,0.8450526220846102,0.0
TCGA-06-5414-01,TCGA-12-3648-01,0.7919704704565049,0.0
TCGA-06-5414-01,TCGA-12-3649-01,0.7414534811613168,0.0
TCGA-06-5414-01,TCGA-12-3650-01,0.8201300176391294,0.0
TCGA-06-5414-01,TCGA-12-3652-01,0.7179941022717001,0.0
TCGA-06-5414-01,TCGA-14-0781-01,0.6418180123946535,0.0
TCGA-06-5414-01,TCGA-14-0786-01,0.7563883586883777,0.0
TCGA-06-5414-01,TCGA-14-0787-01,0.6285952210141822,0.0
TCGA-06-5414-01,TCGA-14-0789-01,0.8340146654742102,0.0
TCGA-06-5414-01,TCGA-14-0790-01,0.7567258724408107,0.0
TCGA-06-5414-01,TCGA-14-0866-01,0.9269073375700638,0.0
TCGA-06-5414-01,TCGA-14-1043-01,0.7262965477784987,0.0
TCGA-06-5414-01,TCGA-14-1395-01,0.6593781669514045,0.0
TCGA-06-5414-01,TCGA-14-1401-01,0.6132340778067727,0.0
TCGA-06-5414-01,TCGA-14-1402-01,0.7594354910467526,0.0
TCGA-06-5414-01,TCGA-14-1450-01,0.7209442890465222,0.0
TCGA-06-5414-01,TCGA-14-1795-01,0.6036804863438034,0.0
TCGA-06-5414-01,TCGA-14-1829-01,0.6975637634727109,0.0
TCGA-06-5414-01,TCGA-14-2554-01,0.7615272005435525,0.0
TCGA-06-5414-01,TCGA-14-2555-01,0.8954000671345091,0.0
TCGA-06-5414-01,TCGA-15-1446-01,0.7143143808092347,0.0
TCGA-06-5414-01,TCGA-16-0848-01,0.6433132414405281,0.0
TCGA-06-5414-01,TCGA-16-1048-01,0.6907232524143132,0.0
TCGA-06-5414-01,TCGA-16-1055-01,0.8241783062381933,0.0
TCGA-06-5414-01,TCGA-16-1062-01,0.8417532860053205,0.0
TCGA-06-5414-01,TCGA-19-0955-01,0.7838940796642544,0.0
TCGA-06-5414-01,TCGA-19-1386-01,0.909029671119937,0.0
TCGA-06-5414-01,TCGA-19-1789-01,0.7576656515430705,0.0
TCGA-06-5414-01,TCGA-19-2624-01,0.608467989120054,0.0
TCGA-06-5414-01,TCGA-19-2631-01,0.6479274718455281,0.0
TCGA-06-5414-01,TCGA-19-5950-01,0.8889934994622143,0.0
TCGA-06-5414-01,TCGA-19-5951-01,0.651324725846964,0.0
TCGA-06-5414-01,TCGA-19-5953-01,0.7292384875217558,0.0
TCGA-06-5414-01,TCGA-19-5954-01,0.6988188018569365,0.0
TCGA-06-5414-01,TCGA-19-5955-01,0.7483359600406763,0.0
TCGA-06-5414-01,TCGA-19-5958-01,0.6488016523130856,0.0
TCGA-06-5414-01,TCGA-19-5959-01,0.6906080638200224,0.0
TCGA-06-5414-01,TCGA-19-A60I-01,0.6501637050789275,0.0
TCGA-06-5414-01,TCGA-26-1799-01,0.7166604386816516,0.0
TCGA-06-5414-01,TCGA-26-5135-01,0.6154764925899877,0.0
TCGA-06-5414-01,TCGA-26-5139-01,0.7618528192540986,0.0
TCGA-06-5414-01,TCGA-26-A7UX-01,0.6765799775722914,0.0
TCGA-06-5414-01,TCGA-27-1833-01,0.8736718820853437,0.0
TCGA-06-5414-01,TCGA-27-2518-01,0.8133034428884724,0.0
TCGA-06-5414-01,TCGA-27-2523-01,0.6989938420930449,0.0
TCGA-06-5414-01,TCGA-27-2524-01,0.6190695429351895,0.0
TCGA-06-5414-01,TCGA-27-2528-01,0.7315909735295065,0.0
TCGA-06-5414-01,TCGA-28-1749-01,0.9134896608584031,0.0
TCGA-06-5414-01,TCGA-28-1751-01,0.8319651783153728,0.0
TCGA-06-5414-01,TCGA-28-1753-01,0.7559961360810549,0.0
TCGA-06-5414-01,TCGA-28-2501-01,0.799580777271498,0.0
TCGA-06-5414-01,TCGA-28-2502-01,0.6762581852226593,0.0
TCGA-06-5414-01,TCGA-28-2513-01,0.8665459440074037,0.0
TCGA-06-5414-01,TCGA-28-5208-01,0.6840574447058565,0.0
TCGA-06-5414-01,TCGA-28-5209-01,0.699432509182045,0.0
TCGA-06-5414-01,TCGA-28-5214-01,0.7588106575973479,0.0
TCGA-06-5414-01,TCGA-28-6450-01,0.6444085416402247,0.0
TCGA-06-5414-01,TCGA-32-1977-01,0.7694809238140741,0.0
TCGA-06-5414-01,TCGA-32-1979-01,0.7440809735713819,0.0
TCGA-06-5414-01,TCGA-32-1982-01,0.824955834384052,0.0
TCGA-06-5414-01,TCGA-32-2638-01,0.9032008957109815,0.0
TCGA-06-5414-01,TCGA-32-5222-01,0.6475888426205791,0.0
TCGA-06-5414-01,TCGA-41-2571-01,0.6661611556567735,0.0
TCGA-06-5414-01,TCGA-41-2572-01,0.758256862026761,0.0
TCGA-06-5414-01,TCGA-41-3393-01,0.8953240825163945,0.0
TCGA-06-5414-01,TCGA-41-6646-01,0.6808370435462769,0.0
TCGA-06-5414-01,TCGA-4W-AA9S-01,0.7568370465457347,0.0
TCGA-06-5414-01,TCGA-4W-AA9T-01,0.774811776541336,0.0
TCGA-06-5414-01,TCGA-74-6578-01,0.7491825947846251,0.0
TCGA-06-5414-01,TCGA-74-6581-01,0.6277462413154391,0.0
TCGA-06-5414-01,TCGA-76-6192-01,0.6577136898208272,0.0
TCGA-06-5414-01,TCGA-76-6280-01,0.6950423671312939,0.0
TCGA-06-5414-01,TCGA-76-6656-01,0.8729144264467454,0.0
TCGA-06-5414-01,TCGA-76-6657-01,0.6608128344949411,0.0
TCGA-06-5414-01,TCGA-76-6661-01,0.8833303452930272,0.0
TCGA-06-5414-01,TCGA-76-6663-01,0.848232376225312,0.0
TCGA-06-5414-01,TCGA-81-5911-01,0.8063592300227509,0.0
TCGA-06-5414-01,TCGA-RR-A6KA-01,0.7245270841027899,0.0
TCGA-06-5414-01,TCGA-RR-A6KC-01,0.909933826981309,0.0
TCGA-06-5415-01,TCGA-08-0356-01,0.6032574654191143,0.0
TCGA-06-5415-01,TCGA-08-0357-01,0.653052204682239,0.0
TCGA-06-5415-01,TCGA-08-0375-01,0.613071461102433,0.0
TCGA-06-5415-01,TCGA-08-0518-01,0.6068437177135055,0.0
TCGA-06-5415-01,TCGA-12-0656-01,0.646979146645479,0.0
TCGA-06-5415-01,TCGA-12-0780-01,0.600074728571625,0.0
TCGA-06-5415-01,TCGA-12-1094-01,0.6941230446103487,0.0
TCGA-06-5415-01,TCGA-12-1095-01,0.6337673163801819,0.0
TCGA-06-5415-01,TCGA-14-0786-01,0.6426122551818475,0.0
TCGA-06-5415-01,TCGA-14-1043-01,0.6140399162311987,0.0
TCGA-06-5415-01,TCGA-14-2554-01,0.6517793843431862,0.0
TCGA-06-5415-01,TCGA-19-1386-01,0.6135132476190953,0.0
TCGA-06-5415-01,TCGA-19-5952-01,0.6046073083285557,0.0
TCGA-06-5415-01,TCGA-26-1799-01,0.6038029060451198,0.0
TCGA-06-5415-01,TCGA-26-5139-01,0.6136434349891663,0.0
TCGA-06-5415-01,TCGA-27-1833-01,0.6199615751633797,0.0
TCGA-06-5415-01,TCGA-27-2528-01,0.6077302842653032,0.0
TCGA-06-5415-01,TCGA-32-1979-01,0.6332849008875399,0.0
TCGA-06-5418-01,TCGA-06-6693-01,0.6216359062951979,0.0
TCGA-06-5418-01,TCGA-06-A6S1-01,0.708399520476196,0.0
TCGA-06-5418-01,TCGA-08-0354-01,0.6861334554029299,0.0
TCGA-06-5418-01,TCGA-08-0389-01,0.7827310701408768,0.0
TCGA-06-5418-01,TCGA-08-0520-01,0.6895932206263918,0.0
TCGA-06-5418-01,TCGA-12-0620-01,0.6645317562348602,0.0
TCGA-06-5418-01,TCGA-12-1097-01,0.647340733940021,0.0
TCGA-06-5418-01,TCGA-12-5295-01,0.6223202999380163,0.0
TCGA-06-5418-01,TCGA-14-0781-01,0.6702212666757026,0.0
TCGA-06-5418-01,TCGA-14-0786-01,0.6327139655051466,0.0
TCGA-06-5418-01,TCGA-14-0787-01,0.7365538075892402,0.0
TCGA-06-5418-01,TCGA-14-1037-01,0.6351981283368893,0.0
TCGA-06-5418-01,TCGA-14-1401-01,0.6341354141187089,0.0
TCGA-06-5418-01,TCGA-14-1795-01,0.6495865158307436,0.0
TCGA-06-5418-01,TCGA-15-0742-01,0.6482113649979712,0.0
TCGA-06-5418-01,TCGA-19-1389-01,0.6718209238479382,0.0
TCGA-06-5418-01,TCGA-19-2624-01,0.609410320878319,0.0
TCGA-06-5418-01,TCGA-19-2631-01,0.6304467187945744,0.0
TCGA-06-5418-01,TCGA-19-5952-01,0.624495705800392,0.0
TCGA-06-5418-01,TCGA-26-5135-01,0.6427215669720573,0.0
TCGA-06-5418-01,TCGA-26-A7UX-01,0.616955100007171,0.0
TCGA-06-5418-01,TCGA-28-1755-01,0.6365601641003376,0.0
TCGA-06-5418-01,TCGA-28-5204-01,0.6339055944301637,0.0
TCGA-06-5418-01,TCGA-32-2494-01,0.7060585898582336,0.0
TCGA-06-5418-01,TCGA-41-6646-01,0.667295483660654,0.0
TCGA-06-5418-01,TCGA-74-6581-01,0.6563849351787832,0.0
TCGA-06-5418-01,TCGA-76-4926-01,0.6799957994500274,0.0
TCGA-06-5418-01,TCGA-76-6192-01,0.6577164192628079,0.0
TCGA-06-5418-01,TCGA-76-6657-01,0.6696009455291292,0.0
TCGA-06-5418-01,TCGA-OX-A56R-01,0.6428028790274604,0.0
TCGA-06-5856-01,TCGA-12-3646-01,0.6486276216202606,0.0
TCGA-06-5856-01,TCGA-14-0783-01,0.6704855844505857,0.0
TCGA-06-5856-01,TCGA-28-2509-01,0.613797719315459,0.0
TCGA-06-5858-01,TCGA-12-0657-01,0.6905268994817073,0.0
TCGA-06-5858-01,TCGA-14-0781-01,0.6546027973309502,0.0
TCGA-06-5858-01,TCGA-14-1401-01,0.6231279949874696,0.0
TCGA-06-5858-01,TCGA-14-1795-01,0.6416831988975256,0.0
TCGA-06-5858-01,TCGA-19-2624-01,0.6203640091289141,0.0
TCGA-06-5858-01,TCGA-26-1443-01,0.6160351589607073,0.0
TCGA-06-5858-01,TCGA-26-5135-01,0.6326864233415159,0.0
TCGA-06-5858-01,TCGA-76-6192-01,0.6270477182069778,0.0
TCGA-06-5859-01,TCGA-12-0654-01,0.6112235328047575,0.0
TCGA-06-6388-01,TCGA-06-6695-01,0.8705894527565045,0.0
TCGA-06-6388-01,TCGA-06-6699-01,0.717454089680554,0.0
TCGA-06-6388-01,TCGA-08-0347-01,0.8308053076926839,0.0
TCGA-06-6388-01,TCGA-08-0352-01,0.901404934252324,0.0
TCGA-06-6388-01,TCGA-08-0355-01,0.6986479732565527,0.0
TCGA-06-6388-01,TCGA-08-0356-01,0.9376220511058034,0.0
TCGA-06-6388-01,TCGA-08-0357-01,0.7852761324191821,0.0
TCGA-06-6388-01,TCGA-08-0375-01,0.7963508991559611,0.0
TCGA-06-6388-01,TCGA-08-0390-01,0.6790437090053972,0.0
TCGA-06-6388-01,TCGA-08-0509-01,0.7413360430635825,0.0
TCGA-06-6388-01,TCGA-08-0518-01,0.7355113761038221,0.0
TCGA-06-6388-01,TCGA-08-0525-01,0.6034129815378695,0.0
TCGA-06-6388-01,TCGA-08-0529-01,0.8604945195992224,0.0
TCGA-06-6388-01,TCGA-12-0657-01,0.6178905442635597,0.0
TCGA-06-6388-01,TCGA-12-0670-01,0.7939284971216748,0.0
TCGA-06-6388-01,TCGA-12-0688-01,0.9078463998064739,0.0
TCGA-06-6388-01,TCGA-12-0703-01,0.9640730967343786,0.0
TCGA-06-6388-01,TCGA-12-0707-01,0.8071413849776882,0.0
TCGA-06-6388-01,TCGA-12-0769-01,0.7597096538343533,0.0
TCGA-06-6388-01,TCGA-12-0775-01,0.6133310856832437,0.0
TCGA-06-6388-01,TCGA-12-0780-01,0.8606283430037147,0.0
TCGA-06-6388-01,TCGA-12-0819-01,0.7196573753797693,0.0
TCGA-06-6388-01,TCGA-12-0820-01,0.7819376877524933,0.0
TCGA-06-6388-01,TCGA-12-0829-01,0.8635279556071749,0.0
TCGA-06-6388-01,TCGA-12-1094-01,0.6353729213866142,0.0
TCGA-06-6388-01,TCGA-12-1599-01,0.84048751141081,0.0
TCGA-06-6388-01,TCGA-12-3648-01,0.8053378316532394,0.0
TCGA-06-6388-01,TCGA-12-3649-01,0.7384159064777318,0.0
TCGA-06-6388-01,TCGA-12-3650-01,0.8331088246807231,0.0
TCGA-06-6388-01,TCGA-12-3652-01,0.6634773518495297,0.0
TCGA-06-6388-01,TCGA-14-0781-01,0.6542649105860745,0.0
TCGA-06-6388-01,TCGA-14-0786-01,0.7409096569660354,0.0
TCGA-06-6388-01,TCGA-14-0789-01,0.8466255532878556,0.0
TCGA-06-6388-01,TCGA-14-0790-01,0.7383029360454387,0.0
TCGA-06-6388-01,TCGA-14-0866-01,0.9341476028609306,0.0
TCGA-06-6388-01,TCGA-14-1043-01,0.7366069596315145,0.0
TCGA-06-6388-01,TCGA-14-1395-01,0.6454534192463034,0.0
TCGA-06-6388-01,TCGA-14-1401-01,0.6249728962027433,0.0
TCGA-06-6388-01,TCGA-14-1402-01,0.7545473028253897,0.0
TCGA-06-6388-01,TCGA-14-1450-01,0.7350136823291721,0.0
TCGA-06-6388-01,TCGA-14-1795-01,0.6154475905684275,0.0
TCGA-06-6388-01,TCGA-14-1829-01,0.7561108773367105,0.0
TCGA-06-6388-01,TCGA-14-2554-01,0.7801085046797311,0.0
TCGA-06-6388-01,TCGA-14-2555-01,0.909432887352975,0.0
TCGA-06-6388-01,TCGA-15-1446-01,0.7245351684546177,0.0
TCGA-06-6388-01,TCGA-16-0848-01,0.718277294392549,0.0
TCGA-06-6388-01,TCGA-16-1048-01,0.7051555741021294,0.0
TCGA-06-6388-01,TCGA-16-1055-01,0.7850103592662345,0.0
TCGA-06-6388-01,TCGA-16-1062-01,0.85083868782478,0.0
TCGA-06-6388-01,TCGA-19-0955-01,0.7784825712699075,0.0
TCGA-06-6388-01,TCGA-19-1386-01,0.9074838770253003,0.0
TCGA-06-6388-01,TCGA-19-1789-01,0.7699238084121368,0.0
TCGA-06-6388-01,TCGA-19-2624-01,0.6188617161417578,0.0
TCGA-06-6388-01,TCGA-19-2631-01,0.648230480969182,0.0
TCGA-06-6388-01,TCGA-19-5950-01,0.8821014277817303,0.0
TCGA-06-6388-01,TCGA-19-5951-01,0.6537837974732351,0.0
TCGA-06-6388-01,TCGA-19-5953-01,0.7453272423412354,0.0
TCGA-06-6388-01,TCGA-19-5954-01,0.7019592010063961,0.0
TCGA-06-6388-01,TCGA-19-5955-01,0.7216583522459221,0.0
TCGA-06-6388-01,TCGA-19-5958-01,0.64416705915901,0.0
TCGA-06-6388-01,TCGA-19-5959-01,0.680570390241969,0.0
TCGA-06-6388-01,TCGA-26-1799-01,0.7223357093226502,0.0
TCGA-06-6388-01,TCGA-26-5135-01,0.6263812171889533,0.0
TCGA-06-6388-01,TCGA-26-5139-01,0.7697016051326048,0.0
TCGA-06-6388-01,TCGA-27-1833-01,0.8644143319482446,0.0
TCGA-06-6388-01,TCGA-27-2518-01,0.8273289344010314,0.0
TCGA-06-6388-01,TCGA-27-2523-01,0.7038549085432368,0.0
TCGA-06-6388-01,TCGA-27-2528-01,0.7431888068756571,0.0
TCGA-06-6388-01,TCGA-28-1749-01,0.933572830550412,0.0
TCGA-06-6388-01,TCGA-28-1751-01,0.8287422476802834,0.0
TCGA-06-6388-01,TCGA-28-1753-01,0.7585658398072789,0.0
TCGA-06-6388-01,TCGA-28-2501-01,0.7251236007724755,0.0
TCGA-06-6388-01,TCGA-28-2513-01,0.9033898717722112,0.0
TCGA-06-6388-01,TCGA-28-5208-01,0.6776669119101375,0.0
TCGA-06-6388-01,TCGA-28-5209-01,0.6974857138807521,0.0
TCGA-06-6388-01,TCGA-28-5214-01,0.7809411338073569,0.0
TCGA-06-6388-01,TCGA-28-6450-01,0.6399331349353178,0.0
TCGA-06-6388-01,TCGA-32-1977-01,0.7246920510554513,0.0
TCGA-06-6388-01,TCGA-32-1979-01,0.7514247350221869,0.0
TCGA-06-6388-01,TCGA-32-1980-01,0.6383757460370056,0.0
TCGA-06-6388-01,TCGA-32-1982-01,0.8320777951225368,0.0
TCGA-06-6388-01,TCGA-32-2638-01,0.9096416236799942,0.0
TCGA-06-6388-01,TCGA-32-5222-01,0.6385020167699168,0.0
TCGA-06-6388-01,TCGA-41-2571-01,0.6301284479489324,0.0
TCGA-06-6388-01,TCGA-41-2572-01,0.7514902809417682,0.0
TCGA-06-6388-01,TCGA-41-3393-01,0.9471702338036058,0.0
TCGA-06-6388-01,TCGA-41-6646-01,0.6751155665837226,0.0
TCGA-06-6388-01,TCGA-4W-AA9S-01,0.688427525777015,0.0
TCGA-06-6388-01,TCGA-4W-AA9T-01,0.783440076466707,0.0
TCGA-06-6388-01,TCGA-74-6578-01,0.7674945642348596,0.0
TCGA-06-6388-01,TCGA-74-6581-01,0.7070195746173115,0.0
TCGA-06-6388-01,TCGA-76-6192-01,0.6317107838793672,0.0
TCGA-06-6388-01,TCGA-76-6280-01,0.6868102248602083,0.0
TCGA-06-6388-01,TCGA-76-6656-01,0.8774639910076241,0.0
TCGA-06-6388-01,TCGA-76-6657-01,0.6498439916952401,0.0
TCGA-06-6388-01,TCGA-76-6661-01,0.8002568843375052,0.0
TCGA-06-6388-01,TCGA-76-6663-01,0.8550160866302923,0.0
TCGA-06-6388-01,TCGA-76-6664-01,0.6279146994662125,0.0
TCGA-06-6388-01,TCGA-81-5911-01,0.7604903511017507,0.0
TCGA-06-6388-01,TCGA-RR-A6KA-01,0.7289464531851917,0.0
TCGA-06-6388-01,TCGA-RR-A6KC-01,0.9089827918762479,0.0
TCGA-06-6390-01,TCGA-12-0692-01,0.6490386000747466,0.0
TCGA-06-6390-01,TCGA-27-1832-01,0.6087396825364888,0.0
TCGA-06-6390-01,TCGA-27-2527-01,0.6055078974079291,0.0
TCGA-06-6390-01,TCGA-32-1980-01,0.7692659227871759,0.0
TCGA-06-6390-01,TCGA-41-6646-01,0.6091661280651232,0.0
TCGA-06-6390-01,TCGA-74-6581-01,0.6178165799409143,0.0
TCGA-06-6695-01,TCGA-06-6699-01,0.6898614790534003,0.0
TCGA-06-6695-01,TCGA-08-0347-01,0.7662544280042208,0.0
TCGA-06-6695-01,TCGA-08-0352-01,0.8794969208856666,0.0
TCGA-06-6695-01,TCGA-08-0355-01,0.72607171594807,0.0
TCGA-06-6695-01,TCGA-08-0356-01,0.903545960585764,0.0
TCGA-06-6695-01,TCGA-08-0357-01,0.7630471329444337,0.0
TCGA-06-6695-01,TCGA-08-0375-01,0.831423857010172,0.0
TCGA-06-6695-01,TCGA-08-0390-01,0.6654671533954957,0.0
TCGA-06-6695-01,TCGA-08-0509-01,0.7134135883500811,0.0
TCGA-06-6695-01,TCGA-08-0518-01,0.6931314230516802,0.0
TCGA-06-6695-01,TCGA-08-0525-01,0.6431569270017933,0.0
TCGA-06-6695-01,TCGA-08-0529-01,0.8432560540962359,0.0
TCGA-06-6695-01,TCGA-12-0657-01,0.6081584817683668,0.0
TCGA-06-6695-01,TCGA-12-0670-01,0.8098374630062283,0.0
TCGA-06-6695-01,TCGA-12-0688-01,0.8948264517894512,0.0
TCGA-06-6695-01,TCGA-12-0703-01,0.890849398525499,0.0
TCGA-06-6695-01,TCGA-12-0707-01,0.8382447984715913,0.0
TCGA-06-6695-01,TCGA-12-0769-01,0.7297011423087287,0.0
TCGA-06-6695-01,TCGA-12-0780-01,0.8858988022954635,0.0
TCGA-06-6695-01,TCGA-12-0819-01,0.7162738171744407,0.0
TCGA-06-6695-01,TCGA-12-0820-01,0.7551330424930416,0.0
TCGA-06-6695-01,TCGA-12-0829-01,0.8765011991927075,0.0
TCGA-06-6695-01,TCGA-12-1094-01,0.634893022183611,0.0
TCGA-06-6695-01,TCGA-12-1599-01,0.8381952270155613,0.0
TCGA-06-6695-01,TCGA-12-3648-01,0.7856145108314085,0.0
TCGA-06-6695-01,TCGA-12-3649-01,0.7548226487663613,0.0
TCGA-06-6695-01,TCGA-12-3650-01,0.8164537487506753,0.0
TCGA-06-6695-01,TCGA-12-3652-01,0.6991919207106179,0.0
TCGA-06-6695-01,TCGA-14-0781-01,0.6286797390423526,0.0
TCGA-06-6695-01,TCGA-14-0786-01,0.7822316051382853,0.0
TCGA-06-6695-01,TCGA-14-0789-01,0.8230343350233662,0.0
TCGA-06-6695-01,TCGA-14-0790-01,0.6920632712469538,0.0
TCGA-06-6695-01,TCGA-14-0866-01,0.9215593434641018,0.0
TCGA-06-6695-01,TCGA-14-1037-01,0.6101316724106586,0.0
TCGA-06-6695-01,TCGA-14-1043-01,0.7141855279991567,0.0
TCGA-06-6695-01,TCGA-14-1395-01,0.6894834489260454,0.0
TCGA-06-6695-01,TCGA-14-1401-01,0.600736513679993,0.0
TCGA-06-6695-01,TCGA-14-1402-01,0.7758271937532154,0.0
TCGA-06-6695-01,TCGA-14-1450-01,0.7199986148087613,0.0
TCGA-06-6695-01,TCGA-14-1829-01,0.7157957233756187,0.0
TCGA-06-6695-01,TCGA-14-2554-01,0.7453297210334227,0.0
TCGA-06-6695-01,TCGA-14-2555-01,0.8887498104953776,0.0
TCGA-06-6695-01,TCGA-15-1446-01,0.7065033337563817,0.0
TCGA-06-6695-01,TCGA-16-0848-01,0.648110736177071,0.0
TCGA-06-6695-01,TCGA-16-1048-01,0.6699944045724455,0.0
TCGA-06-6695-01,TCGA-16-1055-01,0.7725712526129348,0.0
TCGA-06-6695-01,TCGA-16-1062-01,0.8369447670287807,0.0
TCGA-06-6695-01,TCGA-19-0955-01,0.779814445596268,0.0
TCGA-06-6695-01,TCGA-19-1386-01,0.9039050706270516,0.0
TCGA-06-6695-01,TCGA-19-1789-01,0.7471978547001841,0.0
TCGA-06-6695-01,TCGA-19-2631-01,0.63631948650111,0.0
TCGA-06-6695-01,TCGA-19-5950-01,0.8811315662067332,0.0
TCGA-06-6695-01,TCGA-19-5951-01,0.6330311799182486,0.0
TCGA-06-6695-01,TCGA-19-5952-01,0.6250441416913222,0.0
TCGA-06-6695-01,TCGA-19-5953-01,0.7280926375842166,0.0
TCGA-06-6695-01,TCGA-19-5954-01,0.6908932551591614,0.0
TCGA-06-6695-01,TCGA-19-5955-01,0.714236343163238,0.0
TCGA-06-6695-01,TCGA-19-5958-01,0.6868912547865054,0.0
TCGA-06-6695-01,TCGA-19-5959-01,0.6877894421731693,0.0
TCGA-06-6695-01,TCGA-26-1799-01,0.7038102871356302,0.0
TCGA-06-6695-01,TCGA-26-5135-01,0.6104813314978481,0.0
TCGA-06-6695-01,TCGA-26-5139-01,0.7956544651094145,0.0
TCGA-06-6695-01,TCGA-27-1833-01,0.8998889029386582,0.0
TCGA-06-6695-01,TCGA-27-2518-01,0.8044238567327304,0.0
TCGA-06-6695-01,TCGA-27-2523-01,0.7103264563515842,0.0
TCGA-06-6695-01,TCGA-27-2528-01,0.7211827719106992,0.0
TCGA-06-6695-01,TCGA-28-1749-01,0.9004701214166314,0.0
TCGA-06-6695-01,TCGA-28-1751-01,0.8354278313107714,0.0
TCGA-06-6695-01,TCGA-28-1753-01,0.7523327494361697,0.0
TCGA-06-6695-01,TCGA-28-2501-01,0.7644138827309773,0.0
TCGA-06-6695-01,TCGA-28-2502-01,0.6101445216996051,0.0
TCGA-06-6695-01,TCGA-28-2513-01,0.8964522741963057,0.0
TCGA-06-6695-01,TCGA-28-5208-01,0.721352624059483,0.0
TCGA-06-6695-01,TCGA-28-5209-01,0.7271728957826464,0.0
TCGA-06-6695-01,TCGA-28-5214-01,0.7546264427801793,0.0
TCGA-06-6695-01,TCGA-28-6450-01,0.6440675678995587,0.0
TCGA-06-6695-01,TCGA-32-1977-01,0.7180796186424167,0.0
TCGA-06-6695-01,TCGA-32-1979-01,0.7297878534179294,0.0
TCGA-06-6695-01,TCGA-32-1982-01,0.8164183412092929,0.0
TCGA-06-6695-01,TCGA-32-2638-01,0.9143923726841522,0.0
TCGA-06-6695-01,TCGA-32-5222-01,0.6129248940186282,0.0
TCGA-06-6695-01,TCGA-41-2572-01,0.783708871754673,0.0
TCGA-06-6695-01,TCGA-41-3393-01,0.8852619836826757,0.0
TCGA-06-6695-01,TCGA-41-6646-01,0.6616983869104331,0.0
TCGA-06-6695-01,TCGA-4W-AA9S-01,0.6849911719094216,0.0
TCGA-06-6695-01,TCGA-4W-AA9T-01,0.7678731495234742,0.0
TCGA-06-6695-01,TCGA-74-6578-01,0.7432140828977789,0.0
TCGA-06-6695-01,TCGA-74-6581-01,0.6651907451451001,0.0
TCGA-06-6695-01,TCGA-76-6192-01,0.6125681842625925,0.0
TCGA-06-6695-01,TCGA-76-6280-01,0.6465045417470202,0.0
TCGA-06-6695-01,TCGA-76-6656-01,0.8585582990334216,0.0
TCGA-06-6695-01,TCGA-76-6657-01,0.6502668297612227,0.0
TCGA-06-6695-01,TCGA-76-6661-01,0.7873792896251809,0.0
TCGA-06-6695-01,TCGA-76-6663-01,0.831857359113023,0.0
TCGA-06-6695-01,TCGA-76-6664-01,0.615240649811433,0.0
TCGA-06-6695-01,TCGA-81-5911-01,0.7443327836578492,0.0
TCGA-06-6695-01,TCGA-87-5896-01,0.6181419201818494,0.0
TCGA-06-6695-01,TCGA-RR-A6KA-01,0.7088477622274354,0.0
TCGA-06-6695-01,TCGA-RR-A6KC-01,0.9006395928495498,0.0
TCGA-06-6697-01,TCGA-06-6699-01,0.6706927539484455,0.0
TCGA-06-6697-01,TCGA-06-A6S1-01,0.6267453477381509,0.0
TCGA-06-6697-01,TCGA-08-0357-01,0.6601565679471924,0.0
TCGA-06-6697-01,TCGA-08-0380-01,0.6159377343559291,0.0
TCGA-06-6697-01,TCGA-12-0654-01,0.6455798805216527,0.0
TCGA-06-6697-01,TCGA-12-0656-01,0.6620145919312351,0.0
TCGA-06-6697-01,TCGA-14-0781-01,0.6373935607175631,0.0
TCGA-06-6697-01,TCGA-14-0786-01,0.7299783332132024,0.0
TCGA-06-6697-01,TCGA-14-1043-01,0.7280760279920124,0.0
TCGA-06-6697-01,TCGA-14-1395-01,0.6654090744028089,0.0
TCGA-06-6697-01,TCGA-14-1401-01,0.6538661944823174,0.0
TCGA-06-6697-01,TCGA-14-1455-01,0.6583419194355831,0.0
